sggCd,gu,contract_month,avg_sale_price,med_sale_price,avg_sale_price_per_m2,med_sale_price_per_m2,sale_count,avg_jeonse_deposit,med_jeonse_deposit,avg_jeonse_deposit_per_m2,med_jeonse_deposit_per_m2,jeonse_count,total_rent_count,monthly_count,monthly_ratio,jeonse_rate,gap_rate,sale_growth_1m,jeonse_growth_1m,growth_gap_1m,sale_volume_growth_1m,rent_volume_growth_1m,gap_score,sale_growth_score,growth_gap_score,monthly_ratio_score,jeonse_growth_score,sale_volume_change_score,rent_volume_change_score,user_risk_score,investor_risk_score,total_risk_score,user_risk_grade,investor_risk_grade,risk_grade,risk_target,warning_flag,resident_risk_index,investor_risk_index,resident_risk_grade,monthly_ratio_diff,monthly_shift_abs,sale_stagnation_flag,jeonse_stagnation_flag,volume_drop_flag,high_gap_flag,rent_shift_flag,stagnation_score,stagnation_level,kmeans_cluster,logistic_regression_pred,logistic_regression_risk_proba,random_forest_pred,random_forest_risk_proba
11680,강남구,2024-04,241885.15358361776,225000.0,2714.1340751185426,2835.505251592018,293,95478.78219013238,84450.0,1133.3116365151543,1035.9627053426077,831,1572,741,0.4713740458015267,0.4175591938897329,0.582440806110267,0.0728752835641357,0.061207882247048,0.0116674013170876,0.2157676348547716,-0.1602564102564102,0.88,0.8857142857142857,0.5691428571428572,0.6742857142857143,0.9017142857142856,0.4548571428571428,0.6514285714285715,0.7905714285714286,0.7403428571428571,0.7654571428571428,높음,높음,높음,1,1,0.7905714285714286,0.7403428571428571,높음,-0.0227498858224048,0.0227498858224048,0,0,0,1,0,0.2,1단계_활발관찰,4,1,0.9966694042013399,1,0.97
11680,강남구,2024-05,237864.17682926828,211000.0,2664.0305414417967,2693.64330112036,328,76741.2239624119,65000.0,931.2559848364382,916.6302924487125,1277,2356,1079,0.4579796264855688,0.3495665572709366,0.6504334427290633,-0.0184602279364395,-0.1782878117267211,0.1598275837902816,0.1194539249146757,0.4987277353689567,0.9897142857142858,0.3097142857142857,0.9737142857142858,0.6182857142857143,0.0091428571428571,0.2834285714285714,0.9897142857142858,0.6627428571428573,0.7419428571428571,0.7023428571428572,높음,높음,높음,1,0,0.6627428571428573,0.7419428571428571,높음,-0.0133944193159579,0.0133944193159579,0,0,0,1,0,0.2,1단계_활발관찰,3,1,0.9959842316885897,1,0.8866666666666667
11680,강남구,2024-06,230921.25748502993,207000.0,2735.455542160067,2804.314329738059,501,92426.6294736842,82000.0,1106.961730605537,1007.8737398927992,950,1950,1000,0.5128205128205128,0.4046718045841164,0.5953281954158836,0.0268108790823451,0.188676098333971,-0.1618652192516259,0.5274390243902438,-0.1723259762308998,0.9051428571428572,0.6605714285714286,0.0388571428571428,0.8388571428571429,0.9862857142857144,0.7805714285714286,0.6914285714285714,0.6689142857142857,0.6205714285714286,0.6447428571428571,높음,주의,높음,1,0,0.6689142857142857,0.6205714285714286,높음,0.0548408863349439,0.0548408863349439,0,0,0,1,0,0.2,1단계_활발관찰,4,1,0.6581337504320413,1,0.8533333333333334
11680,강남구,2024-07,242758.93959731545,219500.0,2730.912021379559,2620.985662195358,596,98153.06370875996,85000.0,1146.4681088491404,1024.9839846252405,879,1570,691,0.4401273885350318,0.4198114402345286,0.5801885597654715,-0.0016609740902314,0.0356890190070007,-0.0373499930972321,0.1896207584830338,-0.1948717948717948,0.8754285714285714,0.4342857142857143,0.2708571428571428,0.5314285714285715,0.7931428571428571,0.4091428571428571,0.7645714285714286,0.5844,0.5550285714285714,0.5697142857142857,주의,주의,주의,0,0,0.5844,0.5550285714285714,주의,-0.0726931242854809,0.0726931242854809,1,0,0,1,1,0.55,3단계_안정정체,4,0,0.2779433993350601,0,0.15333333333333332
11680,강남구,2024-08,269747.37387387385,247500.0,2856.793229929789,2797.239686293257,444,92080.80048076923,84000.0,1142.524777736185,1018.5700584959372,832,1528,696,0.4554973821989528,0.3999326117712286,0.6000673882287714,0.0460949336942166,-0.0034395471470324,0.0495344808412491,-0.2550335570469798,-0.0267515923566878,0.9188571428571428,0.7851428571428571,0.776,0.6011428571428571,0.4045714285714286,0.512,0.1394285714285714,0.7577714285714285,0.783942857142857,0.7708571428571428,높음,높음,높음,1,1,0.7577714285714285,0.783942857142857,높음,0.015369993663921,0.015369993663921,0,1,1,1,0,0.65,4단계_신중정체,4,1,0.990487445666552,1,0.9866666666666667
11680,강남구,2024-09,252588.54464285713,242500.0,2878.7038650258537,2792.8163824369785,224,87452.90297339593,78000.0,1102.020121059562,1002.8078620136382,639,1286,647,0.5031104199066874,0.3828181614817351,0.6171818385182649,0.0076696608163704,-0.0354518846907452,0.0431215455071156,-0.4954954954954955,-0.1583769633507853,0.952,0.5108571428571429,0.7508571428571429,0.8068571428571428,0.136,0.7474285714285714,0.6457142857142857,0.6981142857142857,0.7785142857142856,0.7383142857142857,높음,높음,높음,1,1,0.6981142857142857,0.7785142857142856,높음,0.0476130377077345,0.0476130377077345,1,0,1,1,0,0.7,4단계_신중정체,4,1,0.9552405740776816,1,0.8166666666666667
11680,강남구,2024-10,270089.7573770492,245000.0,3024.182049696378,3059.071729957806,305,96537.35294117648,86000.0,1163.8464284440995,1053.6963668549272,884,1656,772,0.466183574879227,0.3848466822825523,0.6151533177174476,0.0505360021355365,0.0561027028481959,-0.0055667007126594,0.3616071428571428,0.2877138413685847,0.9451428571428572,0.8022857142857143,0.4514285714285714,0.6491428571428571,0.8822857142857143,0.632,0.9005714285714286,0.76,0.7322285714285715,0.7461142857142857,높음,높음,높음,1,1,0.76,0.7322285714285715,높음,-0.0369268450274603,0.0369268450274603,0,0,0,1,0,0.2,1단계_활발관찰,4,1,0.9962155525187542,1,0.9
11680,강남구,2024-11,269868.7626459144,232500.0,3031.684126310657,2917.198703467243,257,94589.20338983052,84000.0,1162.121161256946,1052.3750487171374,826,1617,791,0.4891774891774891,0.3833252782410298,0.6166747217589702,0.0024806960993082,-0.0014823838824339,0.0039630799817421,-0.1573770491803279,-0.0235507246376811,0.9485714285714286,0.464,0.5211428571428571,0.7497142857142857,0.4205714285714286,0.3497142857142857,0.1257142857142857,0.6593142857142857,0.6650285714285714,0.6621714285714286,높음,높음,높음,1,0,0.6593142857142857,0.6650285714285714,높음,0.022993914298262,0.022993914298262,1,1,1,1,0,0.8999999999999999,5단계_거래위축정체,4,1,0.8967638004819738,1,0.8133333333333334
11680,강남구,2024-12,300522.0416666667,257500.0,2922.791918438082,2884.3677736515356,192,99131.12026515152,89625.0,1182.2393009341183,1081.4459537210764,1056,2004,948,0.4730538922155688,0.4044897255518273,0.5955102744481727,-0.0359180585231645,0.0173115681461413,-0.0532296266693058,-0.2529182879377432,0.2393320964749536,0.9062857142857144,0.1988571428571428,0.2011428571428571,0.6845714285714286,0.6297142857142857,0.5085714285714286,0.8571428571428571,0.5274857142857143,0.5265714285714286,0.5270285714285714,보통,보통,보통,0,0,0.5274857142857143,0.5265714285714286,보통,-0.0161235969619202,0.0161235969619202,0,0,1,1,0,0.45,3단계_안정정체,4,0,0.062013273129914795,0,0.02
11680,강남구,2025-01,268796.45248868776,244000.0,3018.7196668550982,3004.3873987881475,221,87245.95066185319,75000.0,1096.5115463239836,1001.5022533800702,831,1591,760,0.4776869893148963,0.3632372884317307,0.6367627115682692,0.0328205876757312,-0.0725130306042095,0.1053336182799408,0.1510416666666667,-0.2060878243512973,0.9794285714285714,0.696,0.9211428571428572,0.704,0.0537142857142857,0.3394285714285714,0.7897142857142857,0.7630285714285715,0.8166285714285715,0.7898285714285715,높음,높음,높음,1,1,0.7630285714285715,0.8166285714285715,높음,0.0046330970993274,0.0046330970993274,0,0,0,1,0,0.2,1단계_활발관찰,4,1,0.9992737401106322,1,0.9866666666666667
11680,강남구,2025-02,270047.3322683706,250000.0,3100.390848175401,3050.9058401883035,626,88977.1017257039,79800.0,1107.3005377094184,1012.4019235636548,1101,2197,1096,0.4988620846609012,0.3571486925143878,0.6428513074856121,0.0270549074884411,0.0098393778174106,0.0172155296710305,1.832579185520362,0.380892520427404,0.9851428571428572,0.6628571428571428,0.6114285714285714,0.7897142857142857,0.552,0.9954285714285714,0.9691428571428572,0.7572,0.8087428571428571,0.7829714285714285,높음,높음,높음,1,1,0.7572,0.8087428571428571,높음,0.0211750953460049,0.0211750953460049,0,1,0,1,0,0.4,2단계_완만정체,3,1,0.9996916397007434,1,0.9533333333333334
11680,강남구,2025-03,266316.39344262297,247000.0,3065.2461649540196,3026.9772711180344,915,89892.87852865698,79000.0,1113.642069519262,1003.684111090119,1169,1964,795,0.4047861507128309,0.3633124419995701,0.6366875580004299,-0.0113355653988155,0.0057270195343368,-0.0170625849331523,0.4616613418530351,-0.1060537096040055,0.9782857142857144,0.3554285714285714,0.3828571428571428,0.3268571428571428,0.5051428571428571,0.7314285714285714,0.464,0.5584571428571429,0.6150285714285715,0.5867428571428572,주의,주의,주의,0,0,0.5584571428571429,0.6150285714285715,주의,-0.0940759339480702,0.0940759339480702,0,1,0,1,1,0.5,3단계_안정정체,4,1,0.7328002116211746,0,0.10333333333333333
11680,강남구,2025-04,470417.1875,413750.0,3904.951816244225,4020.1458333914024,128,77996.08500477555,70000.0,986.2198493103118,936.0754102350486,1047,1814,767,0.4228224917309812,0.2525562147035289,0.747443785296471,0.2739439529819301,-0.114419366595908,0.3883633195778381,-0.8601092896174863,-0.0763747454175153,1.0,0.9965714285714286,0.9988571428571428,0.4377142857142857,0.0274285714285714,0.9417142857142856,0.3451428571428571,0.8173142857142858,0.9369714285714286,0.8771428571428572,높음,높음,높음,1,1,0.8173142857142858,0.9369714285714286,높음,0.0180363410181502,0.0180363410181502,0,0,1,1,0,0.45,3단계_안정정체,3,1,0.9999999999999836,1,0.9766666666666667
11680,강남구,2025-05,293838.68512110726,270000.0,3305.697317830107,3299.2378660248696,289,89380.56782945736,78750.0,1070.3272595183537,976.7525098637188,1032,1980,948,0.4787878787878787,0.323782596109231,0.676217403890769,-0.1534601517799213,0.0852826175287997,-0.238742769308721,1.2578125,0.091510474090408,0.9977142857142856,0.0182857142857142,0.0148571428571428,0.7097142857142857,0.9405714285714286,0.9828571428571428,0.4102857142857143,0.5073714285714286,0.5258285714285714,0.5166,보통,보통,보통,0,0,0.5073714285714286,0.5258285714285714,보통,0.0559653870568975,0.0559653870568975,0,0,0,1,0,0.2,1단계_활발관찰,4,0,0.00011406078190198211,0,0.14
11680,강남구,2025-06,322708.5460526316,290000.0,3485.0834411897513,3343.6593496732103,608,96538.71083070451,84000.0,1154.7929095811442,1030.3030303030305,951,1790,839,0.4687150837988826,0.3313530160950512,0.6686469839049487,0.0542657436880504,0.0789157234963817,-0.0246499798083312,1.1038062283737022,-0.0959595959595959,0.9942857142857144,0.8217142857142857,0.3302857142857143,0.6582857142857143,0.9337142857142856,0.9657142857142856,0.432,0.7618857142857142,0.7573142857142857,0.7595999999999999,높음,높음,높음,1,1,0.7618857142857142,0.7573142857142857,높음,-0.0100727949889961,0.0100727949889961,0,0,0,1,0,0.2,1단계_활발관찰,4,1,0.999786835848061,1,0.9533333333333334
11680,강남구,2025-07,300480.9304812834,258250.0,3375.2463257675213,3163.19767237384,374,91668.06783369803,84000.0,1108.773022353244,1007.9657199888056,914,1745,831,0.4762177650429799,0.328501364148915,0.671498635851085,-0.0315163516959391,-0.0398512034894569,0.0083348517935177,-0.3848684210526315,-0.0251396648044692,0.9965714285714286,0.2205714285714285,0.544,0.696,0.1188571428571428,0.6537142857142857,0.1302857142857142,0.5791999999999999,0.6638857142857142,0.6215428571428571,주의,높음,주의,1,0,0.5791999999999999,0.6638857142857142,주의,0.0075026812440973,0.0075026812440973,0,0,1,1,0,0.45,3단계_안정정체,4,1,0.8558411261779738,1,0.6833333333333333
